,id,title,release_year,runtime,budget,revenue,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8
12633,12808,Nina's Heavenly Delights,2006,94,0,0,6.7,9,Romance,Comedy,Drama,,,,,
12634,82437,Following Sean,2006,87,0,0,6.1,5,Documentary,,,,,,,
12636,44260,Lake of Fire,2006,152,0,25,8.1,11,Documentary,,,,,,,
12637,38282,The Witnesses,2007,112,0,0,6.9,16,Drama,Romance,,,,,,
12638,12245,The Oxford Murders,2008,107,14100000,0,5.7,191,Crime,Mystery,Thriller,,,,,
12639,10885,Shutter,2008,85,0,0,5.3,184,Horror,Mystery,Thriller,,,,,
12640,15378,The Grand,2007,104,5400000,0,6.3,22,Comedy,,,,,,,
12641,4564,Sex and the City,2008,145,65000000,415252786,6.0,525,Comedy,Drama,Romance,,,,,
12642,10665,The Strangers,2008,86,9000000,82391145,6.0,509,Thriller,Horror,Mystery,,,,,
12643,10822,Savage Grace,2007,97,4600000,0,5.7,60,Drama,,,,,,,
12644,13636,Bigger Stronger Faster*,2008,105,0,307811,7.0,41,Documentary,,,,,,,
12645,9022,All the Boys Love Mandy Lane,2008,90,750000,0,5.7,211,Horror,Mystery,Thriller,,,,,
12646,31512,Memories of Matsuko,2006,130,0,0,7.2,33,Comedy,Drama,,,,,,
12647,14103,Allan Quatermain and the Temple of Skulls,2008,98,50000,0,3.4,11,Romance,Adventure,Action,,,,,
12648,9502,Kung Fu Panda,2008,90,130000000,631744560,6.9,3231,Adventure,Animation,Family,Comedy,,,,
12649,16117,What Would Jesus Buy?,2007,91,0,0,7.7,3,Documentary,,,,,,,
12653,14050,Recount,2008,116,0,0,6.6,43,Drama,History,,,,,,
12654,14019,Ex Drummer,2007,90,0,0,6.6,50,Comedy,Crime,Drama,Thriller,,,,
12655,15776,The Art of Crying,2007,106,0,0,6.6,8,Drama,,,,,,,
12671,14305,The Andromeda Strain,2008,180,0,0,6.3,78,Romance,Science Fiction,Thriller,,,,,
12675,10661,You Don't Mess with the Zohan,2008,113,90000000,201596308,5.5,1068,Comedy,Action,,,,,,
12677,13172,The Promotion,2008,86,0,0,5.4,76,Comedy,,,,,,,
12678,45791,When Did You Last See Your Father?,2007,92,0,92,6.8,14,Drama,,,,,,,
12679,9789,My Brother Is an Only Child,2007,108,5000000,6463286,6.7,61,Comedy,,,,,,,
12680,13848,Stuck,2007,85,5000000,0,6.1,53,Crime,Horror,Mystery,Thriller,,,,
12681,51484,July Rhapsody,2002,103,0,0,5.6,6,Drama,Foreign,Romance,,,,,
12691,12912,Chaos Theory,2008,87,0,240476,6.2,127,Comedy,Drama,Romance,,,,,
12692,13170,The Boys & Girls Guide to Getting Down,2007,92,0,0,6.0,8,Comedy,,,,,,,
12693,14748,Boy A,2007,100,0,1200398,7.1,155,Crime,Drama,,,,,,
12694,15691,Doctor Who,1996,89,5000000,42000000,6.0,64,TV Movie,Adventure,Drama,Science Fiction,,,,
12695,13206,A Complete History of My Sexual Failures,2008,90,0,0,6.9,18,Documentary,Romance,Foreign,,,,,
12696,14392,The Warlords,2007,126,40000000,0,6.3,83,Action,Drama,History,,,,,
12697,18467,Spiral,2007,90,1500000,0,6.6,23,Drama,Thriller,,,,,,
12698,14882,Hounddog,2007,102,0,0,6.2,28,Drama,Family,,,,,,
12699,8645,The Happening,2008,91,60000000,163403799,4.9,968,Thriller,Science Fiction,,,,,,
12700,1724,The Incredible Hulk,2008,114,150000000,163712074,6.1,3086,Science Fiction,Action,Adventure,,,,,
12701,5759,Baghead,2008,84,0,0,5.8,23,Drama,Comedy,Horror,,,,,
12702,13405,The Children of Huang Shi,2008,125,40000000,7400000,6.5,53,Drama,War,,,,,,
12703,49258,Quill:  The Life of a Guide Dog,2004,100,0,0,7.1,11,Drama,,,,,,,
12704,10681,WALL·E,2008,98,180000000,521311860,7.8,6439,Animation,Family,,,,,,
12705,8909,Wanted,2008,110,75000000,258270008,6.4,2583,Action,Thriller,Crime,,,,,
12706,8960,Hancock,2008,92,150000000,624029371,6.2,3050,Fantasy,Action,,,,,,
12707,15728,Boy Culture,2007,88,500000,220151,6.0,30,Drama,Romance,,,,,,
12708,23676,Ten Minutes Older: The Trumpet,2002,92,0,0,6.8,8,Documentary,Drama,,,,,,
12712,13993,Turn the River,2008,92,0,0,5.5,10,Drama,,,,,,,
12713,11665,Get Smart,2008,110,80000000,230685453,6.0,1072,Action,Comedy,Thriller,,,,,
12714,13019,Young People Fucking,2007,90,1500000,0,5.9,73,Comedy,Drama,Romance,,,,,
12715,21074,Brick Lane,2007,102,0,0,5.2,15,Drama,,,,,,,
12716,26354,Surfwise,2007,93,0,0,7.4,8,Documentary,,,,,,,
12717,22905,The Rape of Europa,2006,117,0,0,7.4,10,Documentary,History,War,,,,,
12718,10748,St. Trinian's,2007,101,0,0,5.6,148,Comedy,Family,Science Fiction,,,,,
12720,14949,Crossed Tracks,2007,103,0,0,6.6,9,Drama,Thriller,,,,,,
12722,12889,Futurama: The Beast with a Billion Backs,2008,90,0,0,6.9,156,Animation,Comedy,Science Fiction,Fantasy,,,,
12724,41850,At the Death House Door,2008,98,0,0,4.8,3,Crime,Documentary,,,,,,
12726,51890,Battlefield Baseball,2003,87,0,0,4.9,12,Comedy,Foreign,Horror,,,,,
12729,32263,David Cross: Let America Laugh,2003,93,0,0,5.9,7,Comedy,Documentary,,,,,,
12739,13205,Bambi II,2006,72,0,0,6.0,199,Animation,Drama,Family,,,,,
12740,30106,Gunnin' for That #1 Spot,2008,90,0,0,5.6,5,Documentary,,,,,,,
12741,13065,Finding Amanda,2008,96,0,0,5.2,13,Comedy,Drama,,,,,,
12742,8359,Kit Kittredge: An American Girl,2008,101,0,0,6.4,35,Comedy,Drama,Family,,,,,
12743,13003,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008,120,0,0,7.2,29,Documentary,,,,,,,
12744,13990,The Wackness,2008,99,6000000,2899975,6.2,95,Drama,,,,,,,
12745,15272,Up the Yangtze,2007,93,0,783000,6.4,7,Documentary,Foreign,,,,,,
12746,80659,Get Well Soon,2001,95,0,0,3.8,6,Comedy,Romance,,,,,,
12747,10842,Strange Circus,2005,108,0,0,7.1,47,Mystery,Drama,Horror,Thriller,,,,
12752,14349,Sleepwalking,2008,101,0,204660,6.4,26,Drama,,,,,,,
12753,12172,Encounters at the End of the World,2007,99,0,0,7.2,84,Documentary,,,,,,,
12755,15125,Dante 01,2008,82,8000000,0,5.1,39,Science Fiction,,,,,,,
12756,8847,Standard Operating Procedure,2008,117,0,0,6.7,15,Documentary,,,,,,,
12759,125550,Two Women,1999,96,0,0,4.0,1,Drama,,,,,,,
12760,13009,Zombie Strippers!,2008,94,0,0,4.3,80,Comedy,Horror,,,,,,
12762,33588,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,2007,86,0,0,8.5,2,Documentary,,,,,,,
12763,16800,Roman Polanski: Wanted and Desired,2008,99,0,0,6.6,12,Documentary,,,,,,,
12764,56224,Z Channel: A Magnificent Obsession,2004,120,0,0,7.4,12,History,Documentary,,,,,,
12765,14111,Battle For Haditha,2007,97,0,0,6.0,39,Action,Adventure,Drama,History,War,,,
12766,17479,Alexandra,2007,95,0,0,6.0,10,War,Drama,Foreign,,,,,
12767,32604,Transylvania,2006,103,0,0,4.6,5,,,,,,,,
12768,11631,Mamma Mia!,2008,108,52000000,609841637,6.4,1435,Comedy,Romance,,,,,,
12769,20158,Ganes,2007,110,0,0,5.5,8,Drama,Music,,,,,,
12770,8265,Welcome to the Sticks,2008,106,11000000,53191886,6.7,638,Comedy,,,,,,,
12772,15654,Kabluey,2007,86,0,83398,6.2,18,Comedy,Drama,,,,,,
12773,14634,The Stone Angel,2007,116,0,473993,5.6,8,Drama,,,,,,,
12774,14414,Honeydripper,2007,124,0,0,5.3,8,Drama,Music,,,,,,
12775,428,Summer '04,2006,97,0,0,5.5,4,Drama,Romance,,,,,,
12776,20548,The Home of Dark Butterflies,2008,108,0,0,6.3,8,Drama,,,,,,,
12777,14145,Dark Floors,2008,85,4300000,0,4.6,50,Fantasy,Horror,,,,,,
12778,9010,Silentium,2004,110,0,0,7.2,22,Comedy,Crime,Thriller,,,,,
12779,13022,Rogue,2007,99,0,0,6.2,151,Action,Horror,Thriller,,,,,
12780,68259,The Violin,2005,98,0,0,6.5,11,Drama,Foreign,,,,,,
12781,9783,Sublime,2007,113,0,0,5.3,33,Horror,Thriller,,,,,,
12782,10190,Towelhead,2008,111,0,367638,6.5,45,Drama,,,,,,,
12785,16019,Lost Islands,2008,101,0,0,5.1,4,Drama,,,,,,,
12787,13614,Katyn,2007,118,5200000,14723313,6.7,50,Drama,History,War,,,,,
12788,4966,Pan Tadeusz,1999,150,0,0,5.3,6,War,Drama,History,Romance,,,,
12789,88751,Journey to the Center of the Earth,2008,93,45000000,101702060,5.8,1353,Action,Science Fiction,Adventure,Comedy,Family,,,
12790,11260,Meet Dave,2008,90,60000000,50650079,5.1,381,Comedy,Science Fiction,Adventure,Family,,,,
12791,13964,The Machine Girl,2008,96,0,0,6.4,68,Action,Adventure,Comedy,Crime,Horror,Thriller,,
12792,13692,August,2008,88,0,0,5.6,17,Drama,,,,,,,
12793,13910,Death Defying Acts,2007,97,20000000,8380329,5.5,59,Drama,Romance,,,,,,
12794,10818,Water Lilies,2007,85,0,0,6.0,54,Drama,Romance,,,,,,
12795,14456,Shrooms,2007,84,0,4910682,4.8,99,Horror,,,,,,,
12796,15840,Manslaughter,2005,100,0,0,6.2,10,Drama,,,,,,,
12797,15830,The Bench,2000,93,0,0,7.2,14,Drama,,,,,,,
12798,25647,Breath,2007,84,0,0,6.9,18,Crime,Drama,,,,,,
12799,14898,Just Another Love Story,2007,100,0,0,6.4,18,Thriller,Crime,Drama,,,,,
12800,12416,The Substitute,2007,93,0,0,5.7,19,Thriller,Comedy,,,,,,
12801,572,Next Door,2005,75,2400000,0,6.6,42,Horror,Mystery,Thriller,,,,,
12803,60531,Heartbeat Detector,2007,143,0,0,6.5,2,Drama,Thriller,Foreign,,,,,
12804,13021,Flakes,2007,84,0,0,5.6,22,Comedy,Romance,,,,,,
12805,16007,Death Note,2006,126,20000000,27793200,6.8,163,Fantasy,Mystery,Thriller,,,,,
12807,18035,Moving McAllister,2007,89,0,0,4.9,15,Comedy,Romance,,,,,,
12809,14820,Music Within,2007,94,0,153205,6.7,18,Comedy,Drama,,,,,,
12810,6687,Transsiberian,2008,111,15000000,5926410,6.5,197,Thriller,Crime,Mystery,,,,,
12811,11802,Space Chimps,2008,81,37000000,63800345,5.1,102,Animation,Family,,,,,,
12812,2002,The Last Mistress,2007,104,6500000,0,6.2,15,Drama,Romance,,,,,,
12813,78527,Jimmy Carter Man from Plains,2007,125,0,108282,7.3,3,Documentary,,,,,,,
12814,12914,Stargate: Continuum,2008,98,7000000,0,6.8,151,Adventure,Science Fiction,,,,,,
12815,13183,Watchmen,2009,163,130000000,185258983,7.0,2892,Action,Mystery,Science Fiction,,,,,
12816,116333,Bravo Two Zero,1999,115,0,0,5.3,15,War,Action,,,,,,
12817,13255,Conspiracy,2008,90,0,0,5.3,10,Drama,Action,Thriller,Mystery,,,,
12818,14154,War Games: The Dead Code,2008,96,0,0,5.1,47,Science Fiction,Drama,Thriller,,,,,
12819,32666,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2006,100,0,0,8.0,1,Comedy,Documentary,,,,,,
12820,80523,Steal a Pencil for Me,2007,94,0,0,7.0,1,Documentary,,,,,,,
12821,12247,Shotgun Stories,2007,92,0,0,6.9,58,Drama,Thriller,,,,,,
12822,22100,Watching the Detectives,2007,90,2000000,0,6.6,17,Comedy,Romance,,,,,,
12823,19244,Mr. Untouchable,2007,92,0,0,6.8,6,Crime,Documentary,,,,,,
12825,13012,Felon,2008,103,2900000,0,7.1,239,Action,Crime,Drama,,,,,
12826,12133,Step Brothers,2008,98,65000000,128107642,6.5,1084,Comedy,,,,,,,
12827,12568,Brideshead Revisited,2008,133,20000000,13204291,6.2,55,Drama,Romance,,,,,,
12828,8836,The X Files: I Want to Believe,2008,104,30000000,68369434,5.5,534,Drama,Mystery,Science Fiction,Thriller,,,,
12829,13259,American Teen,2008,95,5000000,0,6.5,16,Documentary,,,,,,,
12830,14048,Man on Wire,2008,94,0,2957978,7.5,282,Thriller,Documentary,Crime,History,,,,
12831,12270,CSNY/Déjà Vu,2008,96,0,0,0.0,0,Documentary,,,,,,,
12833,10898,The Little Mermaid II: Return to the Sea,2000,72,0,0,5.9,342,Family,Animation,,,,,,
12834,13541,The Colour of Magic,2008,191,0,0,6.4,52,Comedy,Fantasy,TV Movie,,,,,
12835,11910,Hogfather,2006,185,9364800,0,6.9,41,Drama,Fantasy,,,,,,
12836,17245,Mulberry Street,2006,84,0,0,5.3,39,Horror,,,,,,,
12837,30112,Lost in Beijing,2007,112,0,0,6.4,15,Drama,Foreign,Romance,,,,,
12838,12192,Pathology,2008,95,8000000,0,5.6,147,Crime,Horror,Thriller,,,,,
12839,70846,Love & Pop,1998,110,0,0,7.0,10,Drama,Comedy,Foreign,,,,,
12840,16725,The Tracey Fragments,2007,77,700000,31576,5.9,36,Drama,,,,,,,
12842,15865,The Zone,2007,97,0,0,6.3,26,Thriller,Drama,,,,,,
12843,4140,Blindsight,2006,104,0,0,8.0,2,Documentary,,,,,,,
12844,14061,The Edge of Love,2008,110,0,0,6.1,81,Drama,History,Romance,,,,,
12847,16700,Bonneville,2006,93,0,0,5.9,16,Comedy,Drama,,,,,,
12848,167928,Frozen City,2006,92,0,0,5.7,3,Drama,,,,,,,
12849,1735,The Mummy: Tomb of the Dragon Emperor,2008,112,145000000,401128639,5.2,1418,Adventure,Action,Fantasy,,,,,
12850,10187,Swing Vote,2008,120,21000000,17600000,5.8,66,Drama,Comedy,,,,,,
12851,10185,The Midnight Meat Train,2008,98,15000000,3533227,6.0,294,Mystery,Drama,Crime,Thriller,Horror,,,
12852,10183,Frozen River,2008,97,0,0,6.7,99,Drama,,,,,,,
12853,31082,Sixty Six,2006,93,0,0,6.4,10,Comedy,,,,,,,
12854,13996,Bottle Shock,2008,110,5000000,4040588,6.6,60,Comedy,Drama,,,,,,
12855,5038,Vicky Cristina Barcelona,2008,96,15000000,96408652,6.7,1050,Drama,Romance,,,,,,
12856,13851,Batman: Gotham Knight,2008,75,3500000,0,6.7,171,Animation,Action,Adventure,,,,,
12858,46871,Eve and the Fire Horse,2005,92,1500000,0,7.0,2,Drama,,,,,,,
12860,15859,A Moment to Remember,2004,144,4200000,0,7.6,75,Drama,Romance,,,,,,
12861,31922,Year of the Gun,1991,111,1182273,0,4.2,9,Action,Thriller,Romance,,,,,
12862,14654,In Paris,2006,92,0,0,6.7,25,Comedy,Drama,,,,,,
12863,13251,The Walker,2007,108,10000000,0,5.0,26,Crime,Drama,Mystery,,,,,
12864,1661,Gigantics,1999,80,0,0,7.9,28,Drama,Comedy,,,,,,
12865,41245,Peppermint Candy,1999,130,0,0,7.7,41,Drama,,,,,,,
12866,10189,Pineapple Express,2008,111,27000000,101624843,6.6,1169,Action,Comedy,,,,,,
12867,12289,Red Cliff,2008,150,80341000,127814609,7.1,207,Adventure,Drama,Action,,,,,
12869,15069,WΔZ,2007,104,0,0,5.5,43,Crime,Drama,Horror,Thriller,,,,
12870,2012,Silent Light,2007,142,0,0,7.1,27,Drama,,,,,,,
12871,18056,The Take,2007,96,0,0,5.4,8,Action,Thriller,,,,,,
12872,18803,Expired,2007,107,0,0,6.6,10,Comedy,Drama,Romance,,,,,
12873,10188,The Sisterhood of the Traveling Pants 2,2008,117,27000000,44352417,6.1,244,Adventure,Comedy,Drama,Family,,,,
12874,13300,Hell Ride,2008,84,0,194287,5.5,55,Action,Thriller,,,,,,
12875,11671,Elegy,2008,112,13000000,14894347,6.4,73,Drama,Romance,,,,,,
12876,63474,The Good Humor Man,2008,112,1000000,0,7.0,2,Comedy,,,,,,,
12877,15570,Bomb It,2007,93,0,0,6.6,5,Documentary,,,,,,,
12878,155796,Still Life,2007,15,0,0,7.8,4,Romance,Drama,,,,,,
12879,15208,Bathory: Countess of Blood,2008,141,0,0,5.5,32,Drama,Fantasy,,,,,,
12880,15662,Quid Pro Quo,2008,82,0,0,6.0,6,Mystery,Drama,Thriller,,,,,
12882,13649,High School Musical 2,2007,104,0,7000000,6.1,884,Comedy,Drama,Family,Music,,,,
12883,7446,Tropic Thunder,2008,107,92000000,188072649,6.5,1707,Action,Comedy,,,,,,
12884,14878,The Objective,2008,90,0,0,5.8,56,Action,Horror,Science Fiction,Thriller,,,,
12885,12180,Star Wars: The Clone Wars,2008,98,8500000,68282844,5.8,434,Thriller,Animation,Action,Science Fiction,Adventure,Fantasy,,
12886,13107,Henry Poole Is Here,2008,99,0,1829917,5.8,64,Comedy,Drama,,,,,,
12887,29568,In the City of Sylvia,2007,84,0,0,6.9,9,Drama,Foreign,Romance,,,,,
12888,13256,Mutant Chronicles,2008,111,8000000,2033165,5.1,142,Action,Adventure,Horror,Science Fiction,,,,
12889,13436,13 Beloved,2006,114,0,0,6.4,50,Mystery,Comedy,Horror,Thriller,Crime,Drama,,
12890,8885,Waltz with Bashir,2008,90,2000000,11125849,7.8,294,Drama,Animation,War,,,,,
12891,13310,Let the Right One In,2008,115,4000000,10785801,7.5,997,Horror,Drama,,,,,,
12892,12621,Hamlet 2,2008,92,0,0,6.1,56,Comedy,Music,,,,,,
12893,10483,Death Race,2008,105,45000000,73762516,6.0,1205,Action,Thriller,Science Fiction,,,,,
12894,12620,The House Bunny,2008,97,25000000,70442940,5.6,548,Romance,Comedy,,,,,,
12895,13579,The Longshots,2008,94,0,0,6.5,11,Drama,Family,,,,,,
12896,10186,The Rocker,2008,102,15000000,8762890,5.6,159,Comedy,Music,,,,,,
12897,15320,I.O.U.S.A.,2008,85,0,0,7.0,15,Documentary,,,,,,,
12898,13515,Mirrors,2008,110,35000000,72436439,6.0,494,Horror,Mystery,Thriller,,,,,
12899,5592,A Girl Cut in Two,2007,115,0,0,6.0,19,Comedy,Drama,Thriller,,,,,
12900,13956,Fly Me to the Moon,2008,84,25000000,0,4.4,46,Adventure,Fantasy,Animation,Action,Science Fiction,Family,,
12901,60230,Trumbo,2007,96,0,0,7.5,6,Documentary,,,,,,,
12903,31018,Path to War,2002,165,0,0,5.9,10,Action,Documentary,Drama,Thriller,,,,
12904,13637,Sukiyaki Western Django,2007,121,3800000,2725258,6.3,79,Adventure,Action,Comedy,Western,Thriller,,,
12905,18116,American Zombie,2007,90,0,0,4.9,10,Comedy,Documentary,Horror,,,,,
12906,15661,Noise,2008,92,0,0,5.5,20,Comedy,Drama,Thriller,,,,,
12907,13564,Return to House on Haunted Hill,2007,81,0,0,5.1,58,Horror,Thriller,,,,,,
12908,14566,Feed,2005,101,0,0,5.7,38,Mystery,Thriller,,,,,,
12909,14298,Somers Town,2008,71,0,0,6.9,24,Comedy,Drama,,,,,,
12910,4944,Burn After Reading,2008,96,37000000,163720069,6.5,1251,Comedy,Drama,,,,,,
12911,13805,Disaster Movie,2008,87,25000000,14109284,3.1,250,Action,Comedy,,,,,,
12912,9381,Babylon A.D.,2008,101,70000000,72108608,5.4,687,Action,Adventure,Science Fiction,Thriller,,,,
12913,13291,Traitor,2008,114,22000000,23530831,6.6,210,Drama,Action,Thriller,Crime,,,,
12914,13991,College,2008,94,7000000,6230276,4.8,48,Comedy,,,,,,,
12915,22319,Trouble the Water,2008,93,0,0,6.4,7,Documentary,,,,,,,
12916,13972,The Women,2008,114,16000000,50007546,4.6,96,Comedy,Drama,Romance,,,,,
12918,14771,The Onion Movie,2008,80,0,0,6.1,50,Comedy,,,,,,,
12920,15206,The Mother of Tears,2007,102,3500000,54947,4.1,135,Horror,,,,,,,
12921,8285,The Spirit,2008,103,60000000,39031337,4.7,323,Action,Comedy,Thriller,Crime,Science Fiction,,,
12922,118309,John Adams,2008,501,0,0,7.6,70,History,Drama,,,,,,
12925,12165,The Burning Plain,2008,111,20000000,0,6.6,104,Drama,Romance,,,,,,
12927,13184,Bangkok Dangerous,2008,99,45000000,42487390,5.0,336,Action,Crime,Thriller,,,,,
12928,12818,Everybody Wants to Be Italian,2007,105,1100000,0,5.5,7,Comedy,Romance,,,,,,
12930,13726,A Secret,2007,105,0,0,6.7,41,Drama,,,,,,,
12931,102305,August Evening,2007,128,0,0,5.0,1,Drama,,,,,,,
12932,35854,Flash Point,2007,88,8000000,0,6.8,70,Action,,,,,,,
12933,14075,The Fifth Commandment,2008,87,0,0,5.2,12,Adventure,Action,Thriller,Crime,,,,
12934,22554,The Subtenant,2008,104,1300000,0,5.0,11,Comedy,,,,,,,
12935,18596,The Jammed,2007,89,0,0,7.0,7,Drama,Thriller,,,,,,
12936,26431,Pu-239,2006,97,0,0,6.8,12,Drama,,,,,,,
12937,38019,Sunflower,2005,129,0,0,7.0,6,Drama,Foreign,Romance,,,,,
12939,39368,Flu Bird Horror,2008,89,0,0,3.5,6,Thriller,Horror,,,,,,
12940,3865,Dark Blue Almost Black,2006,105,0,0,6.7,23,Drama,,,,,,,
12941,13484,The Foot Fist Way,2006,85,79000,245000,6.0,35,Comedy,,,,,,,
12942,14458,Altered,2006,88,8000000,0,5.0,61,Horror,Science Fiction,Thriller,,,,,
12943,25795,Thieves,2007,105,0,0,6.8,4,Action,Adventure,Crime,Drama,Foreign,Romance,,
12944,13389,Righteous Kill,2008,101,60000000,73174566,5.9,382,Action,Crime,Drama,Thriller,,,,
12945,13279,Lakeview Terrace,2008,110,20000000,27640028,5.9,294,Drama,Crime,Thriller,,,,,
12946,38140,To Rob a Thief,2007,98,4002313,6,6.0,4,Action,Adventure,Comedy,Foreign,,,,
12948,12797,Ghost Town,2008,102,0,0,6.4,288,Comedy,Fantasy,Romance,,,,,
12949,8908,Maradona by Kusturica,2008,90,0,0,5.8,18,Documentary,,,,,,,
12950,15822,Accused,2005,103,0,0,7.3,10,Thriller,Drama,,,,,,
12951,4998,Import/Export,2007,135,0,0,6.5,20,Drama,,,,,,,
12952,16456,The Crow IV: Wicked Prayer,2005,99,0,0,3.1,46,Action,Horror,Thriller,,,,,
12953,3041,In Bed,2005,85,0,0,5.1,14,Drama,Romance,,,,,,
12954,71139,Jam,2007,91,0,0,0.0,0,Drama,Documentary,,,,,,
12959,14232,Humboldt County,2008,97,0,0,4.6,8,Comedy,Drama,,,,,,
12960,14098,100 Feet,2008,105,10000000,0,5.6,96,Horror,Thriller,,,,,,
12961,14643,Boot Camp,2008,99,14000000,0,6.1,66,Drama,Thriller,,,,,,
12962,30944,On the Beach,2000,195,0,0,6.1,23,Drama,Science Fiction,,,,,,
12964,38226,Moonbase,1997,90,0,0,5.0,2,Action,Science Fiction,,,,,,
12965,12690,Appaloosa,2008,115,20000000,20211394,6.3,305,Drama,Western,Crime,,,,,
12966,12412,Miracle at St. Anna,2008,160,45000000,9323833,6.3,90,Drama,War,,,,,,
12967,37050,So Normal,2003,110,0,0,6.4,26,Comedy,,,,,,,
12969,37776,Dead Fury,2008,82,0,0,5.3,3,Action,Adventure,Animation,Comedy,Family,Horror,,
12970,54669,Tears of April,2008,115,0,0,7.0,2,Drama,War,,,,,,
12971,73169,Zuzu Angel,2006,108,0,0,6.5,10,Drama,,,,,,,
12975,13027,Eagle Eye,2008,118,80000000,178066569,6.3,1038,Mystery,Thriller,Action,,,,,
12976,13092,How to Lose Friends & Alienate People,2008,110,27000000,17286299,6.2,247,Comedy,Romance,Drama,,,,,
12977,25126,Six Shooter,2004,27,200000,0,7.5,42,Comedy,,,,,,,
12978,14326,Nights in Rodanthe,2008,97,0,84375061,5.9,160,Drama,Romance,,,,,,
12980,12182,Nick and Norah's Infinite Playlist,2008,89,9000000,32973937,6.4,387,Comedy,Music,Romance,,,,,
12981,14928,The Secrets,2007,120,0,0,6.4,7,Drama,,,,,,,
12983,9539,Martyrs,2008,99,6500000,0,7.3,581,Horror,Drama,Thriller,,,,,
12984,81296,Supermarket Woman,1996,127,0,0,5.7,3,Comedy,,,,,,,
12986,131805,"Sexo, Amor e Traição",2004,90,0,0,6.2,5,,,,,,,,
12987,13200,Red,2008,90,2500000,0,6.9,51,Drama,Thriller,,,,,,
12988,38601,Part of the Weekend Never Dies,2008,60,0,0,4.5,3,Music,Documentary,,,,,,
12990,8882,Gomorrah,2008,135,0,0,6.7,228,Drama,Crime,,,,,,
12992,13401,The Accidental Husband,2008,90,0,22707064,5.2,179,Comedy,Romance,,,,,,
12993,20015,KM 31: Kilometer 31,2006,103,0,0,5.2,23,Thriller,Horror,Mystery,,,,,
12994,12783,The Duchess,2008,110,0,0,6.7,406,Drama,History,Romance,,,,,
12995,12683,Alone in the Dark 2,2008,88,4600000,0,3.1,23,Action,Fantasy,Horror,,,,,
12996,3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003,127,10000000,25800,7.8,5,War,Drama,History,Adventure,Romance,Thriller,,
12997,15981,Dead Leaves,2004,52,0,0,7.4,27,Science Fiction,Animation,Comedy,Crime,,,,
12998,41666,The Wrong Man,1993,104,0,0,4.8,5,Romance,Thriller,,,,,,
12999,14976,Rachel Getting Married,2008,113,0,0,6.1,165,Drama,,,,,,,
13000,12113,Body of Lies,2008,128,70000000,113280098,6.5,919,Action,Drama,Thriller,,,,,
13001,13600,City of Ember,2008,90,55000000,17869048,6.2,614,Adventure,Family,Fantasy,,,,,
13002,10078,Magicians,2007,90,0,1752038,6.2,25,Comedy,,,,,,,
13005,19566,Autism: The Musical,2007,93,0,0,6.5,2,Documentary,,,,,,,
13006,13051,Max Payne,2008,100,35000000,85416905,5.2,625,Action,,,,,,,
13007,39816,The Pool,2008,98,0,0,7.3,3,Drama,Foreign,,,,,,
13008,10358,Zack and Miri Make a Porno,2008,102,24000000,42105111,6.1,734,Comedy,,,,,,,
13009,10523,W.,2008,131,25100000,29506464,6.0,144,Drama,History,,,,,,
13010,13596,My Best Friend's Girl,2008,101,20000000,36620508,5.4,223,Romance,Comedy,,,,,,
13013,4960,"Synecdoche, New York",2008,124,21000000,0,7.4,286,Drama,,,,,,,
13016,12837,The Secret Life of Bees,2008,114,11000000,38105395,7.4,159,Adventure,,,,,,,
13017,14914,Flash of Genius,2008,119,0,0,6.3,61,Drama,,,,,,,
13018,13948,An American Carol,2008,83,20000000,7000000,4.1,20,Comedy,Fantasy,,,,,,
13019,25142,The Banishment,2007,157,0,0,6.8,22,Drama,,,,,,,
13020,7735,The Wave,2008,107,7500000,19000000,7.5,870,Drama,Thriller,,,,,,
13021,14791,Two Worlds,2007,105,0,0,4.7,32,Comedy,Fantasy,,,,,,
13024,2397,Fallout,1998,90,0,0,0.0,0,Action,Science Fiction,,,,,,
13025,12689,"Angus, Thongs and Perfect Snogging",2008,100,1,0,6.4,231,Comedy,Drama,Family,Romance,,,,
13026,15935,Bad Eggs,2003,98,0,0,5.1,4,Comedy,Thriller,,,,,,
13027,15450,The Family That Preys,2008,111,0,0,5.9,15,Drama,Romance,,,,,,
13028,25741,The Flight Before Christmas,2008,80,6100000,0,5.4,28,Animation,Family,Adventure,Drama,Fantasy,,,
13029,13812,Quarantine,2008,89,12000000,40855419,5.6,343,Horror,Science Fiction,Thriller,,,,,
