,movieId,title,genres,release_year,runtime,budget,revenue,vote_average,vote_count,0,1,2,3,4,5,6,7
9539,1280,3-Iron,"['Drama', 'Romance', 'Crime']",2004,88,0,0,7.7,225,Drama,Romance,Crime,,,,,
9541,421,The Life Aquatic with Steve Zissou,"['Adventure', 'Comedy', 'Drama']",2004,119,50000000,34808403,7.1,781,Adventure,Comedy,Drama,,,,,
9542,2567,The Aviator,['Drama'],2004,170,116000000,102000000,7.0,1526,Drama,,,,,,,
9543,9833,The Phantom of the Opera,"['Music', 'Thriller', 'Drama', 'Romance']",2004,143,70000000,154648887,7.0,448,Music,Thriller,Drama,Romance,,,,
9544,6478,Beyond the Sea,"['Drama', 'Music']",2004,118,23000000,0,6.5,55,Drama,Music,,,,,,
9545,9692,The Woodsman,['Drama'],2004,87,0,4678405,6.9,106,Drama,,,,,,,
9546,1901,In Good Company,"['Comedy', 'Drama', 'Romance']",2004,109,0,0,5.9,198,Comedy,Drama,Romance,,,,,
9547,693,Meet the Fockers,"['Comedy', 'Romance']",2004,115,80000000,516642939,6.1,1412,Comedy,Romance,,,,,,
9548,842,The Assassination of Richard Nixon,"['Drama', 'History', 'Thriller']",2004,95,0,3537961,6.4,83,Drama,History,Thriller,,,,,
9549,9953,A Love Song for Bobby Long,['Drama'],2004,119,0,1841260,6.8,97,Drama,,,,,,,
9550,11162,The Merchant of Venice,"['Drama', 'Romance']",2004,138,0,0,6.7,147,Drama,Romance,,,,,,
9551,54291,The River,"['Drama', 'Foreign', 'Romance']",1997,115,0,0,7.1,14,Drama,Foreign,Romance,,,,,
9552,57564,Rebels of the Neon God,['Drama'],1993,106,0,0,7.3,17,Drama,,,,,,,
9555,26275,Kamikaze Girls,"['Comedy', 'Science Fiction']",2004,102,0,0,7.1,52,Comedy,Science Fiction,,,,,,
9556,15045,Fat Albert,"['Comedy', 'Drama', 'Family']",2004,93,0,0,4.3,69,Comedy,Drama,Family,,,,,
9557,42420,The Keys to the House,"['Drama', 'Foreign']",2004,105,0,0,6.6,21,Drama,Foreign,,,,,,
9558,1853,In the Realms of the Unreal,['Documentary'],2004,81,0,0,7.5,14,Documentary,,,,,,,
9559,11804,White Noise,"['Drama', 'Horror', 'Thriller']",2005,101,10000000,91196419,5.6,267,Drama,Horror,Thriller,,,,,
9560,19803,Underclassman,"['Action', 'Comedy']",2005,95,0,0,5.5,29,Action,Comedy,,,,,,
9561,11354,The Upside of Anger,"['Comedy', 'Drama']",2005,118,0,0,6.4,74,Comedy,Drama,,,,,,
9562,41613,Bomb the System,['Drama'],2002,93,0,0,7.5,6,Drama,,,,,,,
9567,93462,Who's the Caboose?,['Comedy'],1997,94,0,0,6.8,2,Comedy,,,,,,,
9569,40881,The Pickle,"['Comedy', 'Drama', 'Romance', 'Thriller']",1993,103,0,0,4.8,4,Comedy,Drama,Romance,Thriller,,,,
9574,64334,Ghost River,['Drama'],2002,93,0,0,6.0,2,Drama,,,,,,,
9575,75976,It's All True,['Documentary'],1993,89,0,0,7.5,4,Documentary,,,,,,,
9578,25033,The Last Horror Movie,"['Horror', 'Thriller']",2004,76,0,0,5.3,11,Horror,Thriller,,,,,,
9586,95466,Heart of America,['Drama'],2002,87,3000000,0,4.7,7,Drama,,,,,,,
9589,39472,Man Trouble,"['Comedy', 'Romance']",1992,100,30,4,4.7,11,Comedy,Romance,,,,,,
9591,10630,Führer Ex,['Drama'],2002,105,6854500,0,6.2,9,Drama,,,,,,,
9592,18927,Stander,"['Action', 'Crime', 'Drama']",2003,116,0,31651,6.1,27,Action,Crime,Drama,,,,,
9596,58097,Freedomfighters,"['War', 'Drama', 'History']",1996,125,0,0,6.7,12,War,Drama,History,,,,,
9597,25350,Imaginary Heroes,"['Comedy', 'Drama']",2004,111,10000000,0,6.3,29,Comedy,Drama,,,,,,
9599,7229,Ruby & Quentin,"['Comedy', 'Crime']",2003,85,27440000,0,6.7,183,Comedy,Crime,,,,,,
9600,12576,Deathwatch,"['Drama', 'Horror', 'Thriller', 'War']",2002,94,0,2270658,5.9,59,Drama,Horror,Thriller,War,,,,
9602,20719,Day of the Wacko,['Comedy'],2002,93,0,0,7.2,29,Comedy,,,,,,,
9605,54794,Heartlands,"['Drama', 'Foreign']",2002,0,0,0,6.3,8,Drama,Foreign,,,,,,
9609,10609,The Life and Death of Peter Sellers,"['Drama', 'Comedy', 'Romance']",2004,122,0,0,6.6,47,Drama,Comedy,Romance,,,,,
9610,2091,The Badge,"['Crime', 'Thriller']",2002,99,6000000,0,6.1,10,Crime,Thriller,,,,,,
9611,11633,Appleseed,"['Animation', 'Action', 'Science Fiction']",2004,101,10000000,1461989,6.8,116,Animation,Action,Science Fiction,,,,,
9615,13563,Puddle Cruiser,"['Comedy', 'Romance']",1996,102,0,0,5.8,12,Comedy,Romance,,,,,,
9616,36430,The Stickup,"['Action', 'Thriller']",2002,0,0,0,5.0,4,Action,Thriller,,,,,,
9617,9947,Elektra,"['Action', 'Fantasy']",2005,97,43000000,56681566,4.9,590,Action,Fantasy,,,,,,
9618,6439,Racing Stripes,['Comedy'],2005,102,30000000,93772522,5.1,127,Comedy,,,,,,,
9619,7214,Coach Carter,['Drama'],2005,136,30000000,76669806,7.3,510,Drama,,,,,,,
9623,32546,Lugares comunes,['Drama'],2002,110,0,0,8.0,4,Drama,,,,,,,
9625,26488,Torremolinos 73,"['Comedy', 'Drama']",2003,87,0,1819410,6.6,18,Comedy,Drama,,,,,,
9626,61477,Zhou Yu's Train,"['Drama', 'Foreign', 'Romance']",2002,97,0,0,6.5,7,Drama,Foreign,Romance,,,,,
9629,27549,Beastmaster 2: Through the Portal of Time,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",1991,107,6000000,869325,4.6,17,Action,Adventure,Fantasy,Science Fiction,,,,
9632,11373,Strawberries in the Supermarket,"['Comedy', 'Foreign', 'Action', 'Adventure']",2003,90,0,0,6.5,10,Comedy,Foreign,Action,Adventure,,,,
9635,49696,Monday Morning,"['Drama', 'Foreign']",2002,120,0,0,5.3,6,Drama,Foreign,,,,,,
9640,39504,Moolaadé,['Drama'],2004,124,0,214605,5.9,16,Drama,,,,,,,
9641,14883,This Girl's Life,['Drama'],2004,104,0,0,5.1,14,Drama,,,,,,,
9642,11423,Memories of Murder,"['Crime', 'Drama', 'Thriller']",2003,129,2800000,0,7.9,427,Crime,Drama,Thriller,,,,,
9643,10694,The Chase,"['Comedy', 'Thriller', 'Action', 'Crime']",1994,89,26000000,8009329,5.6,89,Comedy,Thriller,Action,Crime,,,,
9646,342,Summer Storm,"['Comedy', 'Drama']",2004,98,2700000,0,6.7,60,Comedy,Drama,,,,,,
9647,613,Downfall,"['Drama', 'History', 'War']",2004,156,18339750,92180910,7.7,1059,Drama,History,War,,,,,
9648,273,The White Sound,['Drama'],2001,107,250000,0,7.0,16,Drama,,,,,,,
9649,8978,Assault on Precinct 13,['Thriller'],2005,109,30000000,35294470,6.0,318,Thriller,,,,,,,
9650,11637,Are We There Yet?,"['Adventure', 'Comedy', 'Family', 'Romance']",2005,95,32000000,97918663,5.2,227,Adventure,Comedy,Family,Romance,,,,
9651,12142,Alone in the Dark,"['Action', 'Fantasy', 'Horror', 'Thriller']",2005,96,20000000,10442808,3.1,174,Action,Fantasy,Horror,Thriller,,,,
9652,11096,Hide and Seek,"['Horror', 'Mystery', 'Thriller']",2005,101,25000000,122644820,6.1,455,Horror,Mystery,Thriller,,,,,
9653,22559,Aliens of the Deep,"['Action', 'Documentary', 'Science Fiction']",2005,47,0,0,6.8,19,Action,Documentary,Science Fiction,,,,,
9654,8968,Boogeyman,"['Thriller', 'Horror', 'Drama', 'Mystery']",2005,89,20000000,67192859,4.6,194,Thriller,Horror,Drama,Mystery,,,,
9655,6961,The Wedding Date,"['Comedy', 'Romance']",2005,88,15000000,47175038,6.2,238,Comedy,Romance,,,,,,
9656,31165,Inside I'm Dancing,['Drama'],2004,104,0,0,7.1,54,Drama,,,,,,,
9657,2517,Nobody Knows,['Drama'],2004,141,0,0,7.8,92,Drama,,,,,,,
9658,11413,Employee of the Month,"['Action', 'Comedy']",2004,97,0,0,6.1,47,Action,Comedy,,,,,,
9659,24962,Magic in the Water,"['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Family']",1995,98,0,0,5.3,11,Adventure,Fantasy,Drama,Science Fiction,Family,,,
9662,56655,Everything about Mustafa,[],2004,0,0,0,8.0,9,,,,,,,,
9665,30923,Alice in Wonderland,"['Fantasy', 'Family']",1999,150,21000000,0,6.1,71,Fantasy,Family,,,,,,
9666,41851,Everyday People,['Drama'],2004,0,0,0,7.3,4,Drama,,,,,,,
9667,58918,Backflash,"['Crime', 'Action']",2002,90,0,0,4.8,7,Crime,Action,,,,,,
9673,27007,Overnight,['Documentary'],2003,82,550,0,6.9,17,Documentary,,,,,,,
9675,53200,Lessons of Darkness,"['War', 'Documentary']",1992,54,0,0,8.3,26,War,Documentary,,,,,,
9677,2436,Double Dragon,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",1994,89,3500000,2341309,3.9,65,Action,Adventure,Comedy,Science Fiction,,,,
9679,61144,Scorchers,"['Comedy', 'Drama', 'Romance']",1991,88,0,0,4.8,3,Comedy,Drama,Romance,,,,,
9680,6317,Rosenstrasse,"['Drama', 'History']",2003,136,0,0,6.5,10,Drama,History,,,,,,
9684,135473,The Ballad of the Sad Cafe,"['Drama', 'Romance', 'Comedy', 'Mystery']",1991,101,0,184890,5.0,1,Drama,Romance,Comedy,Mystery,,,,
9686,34090,Siberia,"['Drama', 'Crime', 'Romance', 'Foreign']",1998,91,0,0,5.5,4,Drama,Crime,Romance,Foreign,,,,
9687,34561,Purple Butterfly,"['War', 'Drama', 'History']",2003,127,0,0,7.0,2,War,Drama,History,,,,,
9688,45174,Easy,"['Comedy', 'Drama', 'Romance']",2003,99,0,0,5.8,5,Comedy,Drama,Romance,,,,,
9690,118075,Going All the Way,['Drama'],1997,110,0,86175,4.9,9,Drama,,,,,,,
9692,7454,The Bunker,"['Action', 'History', 'Horror']",2001,95,0,0,5.8,10,Action,History,Horror,,,,,
9695,23132,2009: Lost Memories,"['Action', 'Drama', 'Foreign', 'Science Fiction', 'Thriller']",2002,136,0,0,5.2,24,Action,Drama,Foreign,Science Fiction,Thriller,,,
9698,4935,Howl's Moving Castle,"['Fantasy', 'Animation', 'Adventure']",2004,119,24000000,234710455,8.2,2049,Fantasy,Animation,Adventure,,,,,
9699,8953,Steamboy,"['Animation', 'Fantasy', 'Science Fiction']",2004,126,20000000,0,6.4,103,Animation,Fantasy,Science Fiction,,,,,
9700,10951,Gorgeous,"['Adventure', 'Action', 'Comedy', 'Romance']",1999,121,0,0,6.0,84,Adventure,Action,Comedy,Romance,,,,
9701,42845,The Blade,"['Drama', 'Action']",1995,101,0,0,6.4,17,Drama,Action,,,,,,
9702,193704,Assisted Living,"['Comedy', 'Drama']",2005,78,500,41,7.5,1,Comedy,Drama,,,,,,
9703,41569,The Nomi Song,"['Documentary', 'Foreign']",2004,98,0,0,6.7,5,Documentary,Foreign,,,,,,
9704,8488,Hitch,"['Comedy', 'Drama', 'Romance']",2005,118,70000000,368100420,6.3,1721,Comedy,Drama,Romance,,,,,
9705,13682,Pooh's Heffalump Movie,"['Animation', 'Family']",2005,68,0,0,6.3,91,Animation,Family,,,,,,
9706,12228,Inside Deep Throat,"['History', 'Documentary']",2005,92,2000000,653621,6.8,31,History,Documentary,,,,,,
9707,32588,Uncle Nino,"['Comedy', 'Drama', 'Family']",2003,104,0,0,0.0,0,Comedy,Drama,Family,,,,,
9708,57825,Bride & Prejudice,"['Drama', 'Comedy', 'Music', 'Romance']",2004,111,7000000,0,6.5,114,Drama,Comedy,Music,Romance,,,,
9709,561,Constantine,"['Drama', 'Fantasy', 'Horror']",2005,121,100000000,230884728,6.6,1837,Drama,Fantasy,Horror,,,,,
9710,10214,Son of the Mask,"['Fantasy', 'Comedy', 'Family', 'Adventure']",2005,94,84000000,0,3.6,346,Fantasy,Comedy,Family,Adventure,,,,
9711,17880,Because of Winn-Dixie,"['Comedy', 'Drama', 'Family']",2005,106,14000000,32645546,6.1,63,Comedy,Drama,Family,,,,,
9712,8340,Turtles Can Fly,['Drama'],2005,98,0,0,7.2,49,Drama,,,,,,,
9713,6414,Beautiful Boxer,['Drama'],2004,117,0,0,6.2,19,Drama,,,,,,,
9714,27202,Pauly Shore Is Dead,['Comedy'],2003,82,0,0,4.9,20,Comedy,,,,,,,
9720,18279,Frozen Land,['Drama'],2005,127,2000000,0,6.8,18,Drama,,,,,,,
9721,10636,Big Girls Don't Cry,['Drama'],2002,87,0,0,6.4,10,Drama,,,,,,,
9723,3040,Night Watch,"['Fantasy', 'Action', 'Thriller']",2004,114,4200000,32000000,6.3,212,Fantasy,Action,Thriller,,,,,
9724,18538,Dot the I,"['Comedy', 'Drama', 'Romance', 'Thriller']",2003,92,0,0,6.0,32,Comedy,Drama,Romance,Thriller,,,,
9725,125953,Sister Helen,['Documentary'],2002,90,0,0,7.0,2,Documentary,,,,,,,
9726,41475,Bright Leaves,['Documentary'],2004,107,0,0,6.5,7,Documentary,,,,,,,
9730,39179,Surplus: Terrorized Into Being Consumers,['Documentary'],2003,54,0,0,5.8,7,Documentary,,,,,,,
9731,13498,Man of the House,"['Comedy', 'Action']",2005,100,40000000,0,5.4,121,Comedy,Action,,,,,,
9733,9470,Kung Fu Hustle,"['Action', 'Comedy', 'Crime', 'Fantasy']",2004,99,20000000,100914445,7.2,841,Action,Comedy,Crime,Fantasy,,,,
9734,36867,Shark Skin Man and Peach Hip Girl,"['Comedy', 'Action', 'Thriller', 'Mystery']",1998,108,0,0,6.7,9,Comedy,Action,Thriller,Mystery,,,,
9735,30698,The Five People You Meet In Heaven,"['Drama', 'Fantasy', 'Science Fiction']",2004,180,0,0,6.9,30,Drama,Fantasy,Science Fiction,,,,,
9737,27042,The ChubbChubbs!,"['Animation', 'Comedy', 'Science Fiction']",2002,5,0,0,6.6,20,Animation,Comedy,Science Fiction,,,,,
9738,37232,Travellers and Magicians,"['Adventure', 'Drama', 'Foreign']",2003,108,0,0,6.8,9,Adventure,Drama,Foreign,,,,,
9739,19765,Želary,"['Drama', 'Romance']",2003,150,0,0,7.3,12,Drama,Romance,,,,,,
9740,125109,Dragonworld,"['Adventure', 'Fantasy']",1994,86,0,0,5.9,5,Adventure,Fantasy,,,,,,
9741,37527,Dr. Giggles,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1992,95,0,8403433,5.1,34,Comedy,Horror,Mystery,Thriller,,,,
9751,5204,Control,"['Comedy', 'Crime', 'Thriller']",2003,105,500000,0,7.4,78,Comedy,Crime,Thriller,,,,,
9752,89065,Beautiful City,['Drama'],2005,101,0,0,7.7,12,Drama,,,,,,,
9753,4974,Five Times Two,"['Drama', 'Romance']",2004,90,0,0,6.0,34,Drama,Romance,,,,,,
9754,30331,Tart,"['Comedy', 'Drama', 'Romance']",2001,94,3300000,0,5.1,16,Comedy,Drama,Romance,,,,,
9760,34614,A Hole in My Heart,['Drama'],2004,98,0,0,4.5,22,Drama,,,,,,,
9761,51177,Bigger Than the Sky,"['Comedy', 'Romance']",2005,106,0,0,4.7,6,Comedy,Romance,,,,,,
9762,16186,Diary of a Mad Black Woman,"['Comedy', 'Drama', 'Romance']",2005,116,0,0,6.4,71,Comedy,Drama,Romance,,,,,
9763,10012,Cursed,"['Horror', 'Comedy']",2005,97,35000000,19294901,5.1,168,Horror,Comedy,,,,,,
9764,65967,Up and Down,"['Comedy', 'Drama', 'Foreign']",2004,108,2000000,0,8.2,5,Comedy,Drama,Foreign,,,,,
9765,281189,Gory Gory Hallelujah,[],2003,0,0,0,1.0,1,,,,,,,,
9766,10022,The Pacifier,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']",2005,95,56000000,113006880,5.8,865,Action,Comedy,Drama,Family,Thriller,,,
9767,4551,Be Cool,"['Comedy', 'Crime']",2005,118,53000000,95226116,5.4,296,Comedy,Crime,,,,,,
9768,30856,Gunner Palace,"['Documentary', 'History', 'War']",2004,85,0,0,5.9,7,Documentary,History,War,,,,,
9769,26,Walk on Water,['Drama'],2004,103,1400000,0,6.5,20,Drama,,,,,,,
9770,2026,Hostage,"['Mystery', 'Drama', 'Thriller', 'Crime']",2005,113,52000000,77944725,6.2,519,Mystery,Drama,Thriller,Crime,,,,
9771,9928,Robots,"['Animation', 'Comedy', 'Family', 'Science Fiction']",2005,91,75000000,260696994,6.0,1383,Animation,Comedy,Family,Science Fiction,,,,
9773,76264,Bopha!,['Drama'],1993,120,12000000,212483,0.0,0,Drama,,,,,,,
9774,15771,Class Action,['Drama'],1991,105,0,0,6.4,37,Drama,,,,,,,
9777,82432,Kiss The Bride,"['Comedy', 'Drama', 'Romance']",2002,89,0,0,5.4,4,Comedy,Drama,Romance,,,,,
9779,6593,Godzilla vs. Mechagodzilla II,"['Action', 'Drama', 'Fantasy', 'Foreign', 'Science Fiction']",1993,108,9500000,0,6.7,26,Action,Drama,Fantasy,Foreign,Science Fiction,,,
9781,63115,Crush,"['Comedy', 'Drama', 'Romance', 'Thriller']",1992,92,0,0,5.5,2,Comedy,Drama,Romance,Thriller,,,,
9782,76403,DNA,"['Horror', 'Thriller', 'Science Fiction']",1997,105,0,0,3.5,11,Horror,Thriller,Science Fiction,,,,,
9783,87169,The Low Life,[],1995,96,0,0,6.0,3,,,,,,,,
9786,77041,Amongst Friends,"['Crime', 'Drama', 'Action']",1993,88,0,0,4.3,3,Crime,Drama,Action,,,,,
9787,167087,Asfalto,"['Drama', 'Mystery', 'Thriller']",2000,0,0,0,6.0,1,Drama,Mystery,Thriller,,,,,
9788,34196,God Is Brazilian,"['Adventure', 'Comedy', 'Fantasy']",2003,110,0,0,5.5,26,Adventure,Comedy,Fantasy,,,,,
9789,54380,Captains of April,"['Drama', 'History', 'War']",2000,123,6105121,0,6.5,18,Drama,History,War,,,,,
9790,15443,Blackball,"['Comedy', 'Foreign']",2003,96,0,48000,5.6,14,Comedy,Foreign,,,,,,
9795,33539,Once Upon a Forest,"['Animation', 'Family', 'Adventure']",1993,71,13000000,6582052,6.2,24,Animation,Family,Adventure,,,,,
9801,1918,Or (My Treasure),['Drama'],2004,95,0,0,6.0,7,Drama,,,,,,,
9802,20511,Chronicles,"['Crime', 'Drama', 'Thriller']",2004,108,0,299261,7.0,12,Crime,Drama,Thriller,,,,,
9803,133382,Lackawanna Blues,['Drama'],2005,95,0,0,6.0,8,Drama,,,,,,,
9808,25283,Four Shades of Brown,"['Comedy', 'Drama']",2004,192,0,0,5.8,10,Comedy,Drama,,,,,,
9811,438,Cube Zero,"['Mystery', 'Science Fiction', 'Thriller']",2004,97,825000,0,5.7,274,Mystery,Science Fiction,Thriller,,,,,
9812,24546,Into the Sun,"['Action', 'Adventure', 'Drama', 'Thriller']",2005,97,15000000,0,4.2,38,Action,Adventure,Drama,Thriller,,,,
9813,57953,Project Grizzly,['Documentary'],1997,72,0,0,5.6,6,Documentary,,,,,,,
9816,11297,Save the Green Planet!,"['Comedy', 'Drama', 'Horror', 'Science Fiction']",2003,118,3000000,0,6.8,62,Comedy,Drama,Horror,Science Fiction,,,,
9817,11196,Stealing Rembrandt,"['Action', 'Comedy']",2003,109,0,0,5.6,12,Action,Comedy,,,,,,
9818,33431,A Snake of June,"['Drama', 'Thriller', 'Romance', 'Foreign']",2002,77,0,0,6.7,29,Drama,Thriller,Romance,Foreign,,,,
9820,37988,Vares: Private Eye,"['Action', 'Comedy', 'Crime']",2004,95,0,0,6.2,16,Action,Comedy,Crime,,,,,
9823,1589,The Boys from County Clare,"['Romance', 'Comedy', 'Music']",2003,91,0,0,6.5,3,Romance,Comedy,Music,,,,,
9824,13374,Ice Princess,"['Drama', 'Comedy', 'Family']",2005,98,25000000,27645491,5.9,189,Drama,Comedy,Family,,,,,
9825,9688,Melinda and Melinda,"['Comedy', 'Drama', 'Romance']",2004,100,0,20085825,6.3,128,Comedy,Drama,Romance,,,,,
9826,228890,Milk and Honey,['Drama'],2003,90,0,0,0.0,0,Drama,,,,,,,
9827,10040,Miss Congeniality 2: Armed and Fabulous,"['Action', 'Comedy']",2005,115,0,0,5.3,433,Action,Comedy,,,,,,
9828,11638,Guess Who,"['Comedy', 'Romance']",2005,105,35000000,68915888,5.5,230,Comedy,Romance,,,,,,
9829,540,D.E.B.S.,['Action'],2004,91,3500000,0,5.6,91,Action,,,,,,,
9830,77120,A League of Ordinary Gentlemen,['Documentary'],2004,93,0,0,0.0,0,Documentary,,,,,,,
9831,48463,Incident at Loch Ness,"['Adventure', 'Comedy', 'Horror']",2004,94,1,0,5.8,18,Adventure,Comedy,Horror,,,,,
9833,44540,Virginia's Run,"['Drama', 'Family']",2002,103,0,0,6.5,2,Drama,Family,,,,,,
9836,52277,The Seagull's Laughter,"['Drama', 'Comedy']",2001,102,0,0,6.4,7,Drama,Comedy,,,,,,
9837,32208,Wild Horses,"['Action', 'Drama', 'Foreign']",1995,122,0,0,6.1,5,Action,Drama,Foreign,,,,,
9838,44634,Woman Thou Art Loosed,['Drama'],2004,94,3000000,6804016,5.0,3,Drama,,,,,,,
9842,48598,Free Radicals,"['Comedy', 'Drama', 'Romance']",2003,120,0,0,5.0,1,Comedy,Drama,Romance,,,,,
9852,47007,Deep Crimson,"['Romance', 'Drama', 'Crime']",1996,111,0,0,6.3,9,Romance,Drama,Crime,,,,,
9853,37748,800 Bullets,"['Action', 'Comedy']",2002,124,0,0,6.0,19,Action,Comedy,,,,,,
9855,24922,Ebola Syndrome,"['Crime', 'Comedy']",1996,98,0,0,6.5,28,Crime,Comedy,,,,,,
9856,39327,The Music of Chance,['Drama'],1993,98,0,0,5.6,5,Drama,,,,,,,
9857,55563,Tammy and the T-Rex,"['Comedy', 'Science Fiction']",1994,82,0,0,4.5,7,Comedy,Science Fiction,,,,,,
9859,22434,If Looks Could Kill,"['Adventure', 'Action', 'Comedy']",1991,88,0,7788597,5.6,36,Adventure,Action,Comedy,,,,,
9860,12778,Greedy,['Comedy'],1994,113,0,13145977,5.9,58,Comedy,,,,,,,
9862,16198,My Neighbors the Yamadas,"['Animation', 'Family']",1999,104,0,0,7.0,74,Animation,Family,,,,,,
9863,15283,Pom Poko,"['Adventure', 'Animation', 'Fantasy']",1994,119,0,0,7.2,177,Adventure,Animation,Fantasy,,,,,
9864,158,Knockin' on Heaven's Door,"['Comedy', 'Crime']",1997,87,0,0,7.6,135,Comedy,Crime,,,,,,
9865,1772,City of Hope,['Drama'],1991,129,0,0,5.3,4,Drama,,,,,,,
9868,19665,The Arrow,"['Documentary', 'Drama']",1997,180,7800000,0,4.7,3,Documentary,Drama,,,,,,
9871,16301,End of the Century: The Story of The Ramones,['Documentary'],2003,110,0,0,7.9,12,Documentary,,,,,,,
9872,47002,Love Letter,"['Drama', 'Romance']",1995,117,0,0,7.9,34,Drama,Romance,,,,,,
9873,14573,Natural City,['Science Fiction'],2003,114,6000000,0,5.2,32,Science Fiction,,,,,,,
9880,120129,No One Writes to the Colonel,"['Drama', 'Foreign']",1999,118,0,0,3.6,4,Drama,Foreign,,,,,,
9882,42994,Memories,"['Fantasy', 'Animation', 'Science Fiction']",1995,113,0,0,7.2,60,Fantasy,Animation,Science Fiction,,,,,
9884,21131,Harvie Krumpet,"['Animation', 'Comedy']",2003,23,0,0,7.0,50,Animation,Comedy,,,,,,
9885,47237,Intimate Affairs,"['Drama', 'Comedy']",2002,108,8000000,0,4.9,10,Drama,Comedy,,,,,,
9886,17592,The Wild Parrots of Telegraph Hill,['Documentary'],2003,83,0,0,7.3,8,Documentary,,,,,,,
9887,17113,The Ballad of Jack and Rose,['Drama'],2005,111,1500000,712294,6.5,43,Drama,,,,,,,
9888,187,Sin City,"['Action', 'Thriller', 'Crime']",2005,124,40000000,158733820,7.2,2755,Action,Thriller,Crime,,,,,
9889,14177,Beauty Shop,"['Comedy', 'Romance']",2005,105,25000000,36351350,5.4,118,Comedy,Romance,,,,,,
9890,11399,Look at Me,"['Drama', 'Comedy']",2004,110,0,0,6.4,23,Drama,Comedy,,,,,,
9891,23638,Dust to Glory,['Documentary'],2005,97,0,0,5.4,5,Documentary,,,,,,,
9892,7364,Sahara,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",2005,124,130000000,119269486,5.7,440,Action,Adventure,Comedy,Drama,Mystery,,,
9893,11431,Fever Pitch,"['Comedy', 'Drama', 'Romance']",2005,103,30000000,50451307,5.9,186,Comedy,Drama,Romance,,,,,
9894,52796,Winter Solstice,['Drama'],2004,90,0,0,5.3,3,Drama,,,,,,,
9895,45824,Smile,"['Drama', 'Family']",2005,107,0,0,6.0,2,Drama,Family,,,,,,
9897,51945,Not on the Lips,"['Comedy', 'Romance']",2003,115,0,0,5.9,7,Comedy,Romance,,,,,,
9904,52663,The Foul King,['Comedy'],2000,116,0,0,6.3,18,Comedy,,,,,,,
9906,2029,Tanguy,['Comedy'],2001,108,0,0,5.8,70,Comedy,,,,,,,
9907,44181,National Lampoon's Gold Diggers,['Comedy'],2003,90,0,527000,3.1,7,Comedy,,,,,,,
9908,24619,Blind Horizon,"['Drama', 'Thriller']",2003,99,5000000,0,5.9,27,Drama,Thriller,,,,,,
9915,94794,Blue,['Drama'],1993,79,0,1718328,7.5,17,Drama,,,,,,,
9924,9674,Ringu 0,['Horror'],2000,99,6000000,0,5.8,49,Horror,,,,,,,
9925,3875,Brothers,['Drama'],2004,117,0,0,6.5,30,Drama,,,,,,,
9926,24182,"Dearest Relatives, Poisonous Relations",['Comedy'],1992,105,0,0,6.8,24,Comedy,,,,,,,
9931,31321,Loners,"['Comedy', 'Drama']",2000,103,0,0,7.9,12,Comedy,Drama,,,,,,
9937,14842,44 Minutes: The North Hollywood Shoot-Out,['Action'],2003,103,10000000,0,6.4,17,Action,,,,,,,
9939,41115,Garage Olimpo,['Drama'],1999,98,0,0,6.5,14,Drama,,,,,,,
9953,36971,Whisky,"['Comedy', 'Drama', 'Foreign']",2004,99,0,0,5.5,14,Comedy,Drama,Foreign,,,,,
9955,7342,Carrie,"['TV Movie', 'Drama', 'Horror']",2002,132,0,0,5.4,86,TV Movie,Drama,Horror,,,,,
9957,33641,Frankenfish,"['TV Movie', 'Action', 'Horror', 'Comedy', 'Science Fiction', 'Thriller']",2004,84,0,0,4.7,25,TV Movie,Action,Horror,Comedy,Science Fiction,Thriller,,
9958,13618,Who's Your Daddy?,['Comedy'],2004,105,0,0,4.6,24,Comedy,,,,,,,
9959,9636,Control,"['Action', 'Thriller']",2004,98,6800000,0,6.0,41,Action,Thriller,,,,,,
9960,32128,Category 6: Day of Destruction,"['Action', 'Drama']",2004,175,0,0,5.2,13,Action,Drama,,,,,,
9961,36984,Trespassing,['Horror'],2004,88,0,0,4.3,6,Horror,,,,,,,
9962,48580,A Self-Made Hero,"['Drama', 'War']",1996,107,0,0,6.1,13,Drama,War,,,,,,
9968,64167,Let Him Have It,['Drama'],1991,115,0,0,6.5,15,Drama,,,,,,,
9969,124083,Guelwaar,['Drama'],1993,115,0,0,5.0,1,Drama,,,,,,,
